t, MSD, MSD_a, MSD_b, MSD_c, MSCD
3016, 0.08448749054766144, 0.02871765161256944, 0.03484555196977171, 0.020924286965319755, 0.05801125577795053
3037, 0.08508677736199238, 0.02853860869254144, 0.03576867653288469, 0.020779492136565457, 0.06258729076623237
3058, 0.08540162800605439, 0.028384491326297324, 0.036186464369078145, 0.02083067231067891, 0.06118479112144163
3079, 0.08554923631761652, 0.02835404767982513, 0.0360761253734969, 0.021119063264295114, 0.056658712337880814
3100, 0.08570949136307268, 0.02854061311068095, 0.035537734241695644, 0.02163114401069543, 0.05752771765671271
3121, 0.08543619336390496, 0.02877621021532909, 0.034789694315806904, 0.02187028883276916, 0.059749243284105004
3142, 0.08484465223722554, 0.02887207422492666, 0.034185824231445956, 0.021786753780853402, 0.05848001253355046
3163, 0.0844946696565132, 0.028831135665420365, 0.033969501643621385, 0.021694032347470683, 0.05608990596282496
3184, 0.08477474516715813, 0.028772035604872688, 0.03436814542600656, 0.02163456413627912, 0.05559388565057084
3205, 0.08568062123723363, 0.028751673021793493, 0.035296104164447555, 0.021632844050992115, 0.058609299921942394
3226, 0.08677330301881084, 0.02876866142015783, 0.03645161132743093, 0.02155303027122213, 0.06080108522363982
3247, 0.0875976097851401, 0.028752172403129012, 0.037572967546878666, 0.021272469835132285, 0.060111394806271666
3268, 0.08792690298776681, 0.02887282009640815, 0.038022710691294884, 0.021031372200063222, 0.05820798632235823
3289, 0.08776208691356426, 0.02929625378454898, 0.03735734767510036, 0.021108485453915807, 0.056959189544348324
3310, 0.08728936021666353, 0.029704696685802504, 0.036007404850341804, 0.02157725868051922, 0.05709084462273468
3331, 0.08636276961330866, 0.02971568665170897, 0.03457816347642191, 0.02206891948517791, 0.05692668224095148
3352, 0.08501959365612302, 0.02944806559524441, 0.03338586461978466, 0.022185663441094048, 0.05784249021662763
3373, 0.0838129992159054, 0.02929622662943813, 0.0325231106203992, 0.021993661966068175, 0.06171536843657524
3394, 0.08291682073739343, 0.029262688716296174, 0.032138992221576006, 0.021515139799521396, 0.061972438978930906
3415, 0.08293688828815846, 0.02939936307553143, 0.03238844804309272, 0.02114907716953403, 0.05896229830252043
3436, 0.08451947720637143, 0.029827584875632675, 0.03342969480834947, 0.021262197522389774, 0.05650847725281141
3457, 0.08719776162651177, 0.030243567087707594, 0.035138650119491126, 0.021815544419313312, 0.055432072925608804
3478, 0.08982364391009995, 0.0302730901706874, 0.03700109881970394, 0.022549454919709038, 0.05813195123993631
3499, 0.09129279060304515, 0.029934240965636627, 0.03839901391377705, 0.022959535723631328, 0.061121768445548244
3520, 0.09109899150468122, 0.029361245821710128, 0.03897713142777669, 0.0227606142551946, 0.06066784666571987
3541, 0.08956715864793036, 0.02864639206965829, 0.038707016727206715, 0.02221374985106578, 0.05874555001684702
3562, 0.0873822756881715, 0.02800586874930301, 0.037841364418158545, 0.021535042520709584, 0.05829029905170263
3583, 0.08495331616052845, 0.02755840540638739, 0.03657130864627964, 0.02082360210786193, 0.057607859391282566
3604, 0.08298456788206385, 0.02735598254766006, 0.035220558095232654, 0.020408027239171504, 0.055041942695208367
3625, 0.08249650271581269, 0.027632741861490017, 0.03436419740178088, 0.020499563452541954, 0.05491085357851763
3646, 0.08337724012907949, 0.028139117016149975, 0.03421090558899326, 0.02102721752393641, 0.05955948529757545
3667, 0.08489038955041187, 0.028541995678399042, 0.034488239652979494, 0.0218601542190326, 0.06344941478663967
3688, 0.08649734138570903, 0.02894749738571788, 0.034862639172367926, 0.022687204827622993, 0.06136491077565389
3709, 0.08750752905357817, 0.029170553278804173, 0.035217852231785404, 0.023119123542989183, 0.05740574063400028
3730, 0.08763052307166061, 0.02912797412377357, 0.03559968944227612, 0.022902859505611103, 0.05454698254251263
3751, 0.08730257757877284, 0.029099652006441722, 0.03598545074375422, 0.02221747482857727, 0.054484205343985265
3772, 0.0869989421511225, 0.029213802297168388, 0.036336069506705704, 0.021449070347248345, 0.057943641572155924
3793, 0.0870895664032551, 0.02946389919901739, 0.036616269493824724, 0.021009397710413186, 0.06091500066548843
3814, 0.08769401116468871, 0.029801228937455796, 0.03669160606863391, 0.021201176158598258, 0.06040993653935209
3835, 0.0884128324773208, 0.03008742946621328, 0.03644331372030668, 0.02188208929080112, 0.05689012511425713
3856, 0.08876075304128819, 0.03014577788948448, 0.036077221881163295, 0.022537753270640944, 0.05285983138778302
3877, 0.0886378043380294, 0.030052160593687028, 0.03573424262719513, 0.022851401117146557, 0.05248942446279764
3898, 0.08801524205102729, 0.0300444477496532, 0.03528246811800937, 0.022688326183365193, 0.05632702271478959
3919, 0.08683132275566108, 0.03000631367573073, 0.03473424582731987, 0.022090763252609603, 0.060564486264292824
3940, 0.08526359207628664, 0.029522788187146775, 0.034401765118594434, 0.021339038770545996, 0.060692697893215956
3961, 0.08403598716898475, 0.0284966095126961, 0.03465136081060265, 0.020888016845686128, 0.05688286994708562
3982, 0.08371678569475911, 0.027247795202376357, 0.035440881186093565, 0.021028109306289282, 0.0537696780744109
4003, 0.08424044859726199, 0.02626945370792405, 0.036370469882484345, 0.021600525006854308, 0.0539343623316538
4024, 0.0853584309486706, 0.026103584406615872, 0.036918293682631796, 0.022336552859423466, 0.05578285020993075
4045, 0.08650044649478582, 0.02684100558275074, 0.03683428603215361, 0.02282515487988105, 0.05648622618503352
4066, 0.08708700593255131, 0.028133212861739417, 0.03616191264741354, 0.022791880423398792, 0.05682048354713935
4087, 0.08684108069908641, 0.02948610356478785, 0.03504823428858056, 0.022306742845717955, 0.05759304929088009
4108, 0.08572244204368068, 0.030341218733223405, 0.03388040129023977, 0.021500822020217476, 0.058265529766781884
4129, 0.084163426314625, 0.030507440082906817, 0.03293245915873928, 0.02072352707297857, 0.05899185914827004
4150, 0.08277305610897451, 0.03020808402904752, 0.03230314652121309, 0.020261825558713743, 0.05641980805236102
4171, 0.08266512781756485, 0.029810055970170946, 0.03234466152884483, 0.020510410318550085, 0.05371842037700384
4192, 0.08407376704978137, 0.02945138741026839, 0.03318221557630467, 0.02144016406320903, 0.053839778093107415
4213, 0.08616739678038679, 0.029097885605390075, 0.034643605988238506, 0.022425905186757942, 0.05384741748536011
4234, 0.08819973853016613, 0.02892349824020286, 0.036225566066706606, 0.02305067422325702, 0.05436037108102869
4255, 0.08960618439325432, 0.028886905846920774, 0.03745656711298106, 0.02326271143335215, 0.057097182813035476
4276, 0.08986587636915662, 0.028777000818192934, 0.03808028035371087, 0.02300859519725257, 0.059330090712936746
4297, 0.08906069540024383, 0.028740761508164042, 0.037942952355400045, 0.02237698153668021, 0.05970674639315075
4318, 0.08739989103089821, 0.02881190111462289, 0.03702919670387614, 0.021558793212399584, 0.058562759624329115
4339, 0.08540537049386632, 0.028846201547747273, 0.03578309390340033, 0.020776075042718792, 0.05600966119719444
4360, 0.08397766101650107, 0.028909348954784135, 0.03482541675848738, 0.020242895303229487, 0.052767914366510425
4381, 0.08349538683787729, 0.029004745768064565, 0.03450445745548212, 0.0199861836143311, 0.05056304548950789
4402, 0.08391494803825911, 0.029183343026554558, 0.03473493782630085, 0.019996667185403768, 0.052328238218236296
4423, 0.08514253144978884, 0.029363907435744983, 0.03525052228453553, 0.020528101729509005, 0.058604482880924805
4444, 0.08643154368696551, 0.029304202611343498, 0.03564982303187738, 0.021477518043744554, 0.06480052171256903
4465, 0.08674029086018241, 0.028937746058922433, 0.03556697125302859, 0.02223557354823111, 0.06410559082554847
4486, 0.08600884889646036, 0.028335107695601755, 0.03508309802118882, 0.022590643179669693, 0.05616278967611409
4507, 0.08472518136401803, 0.027870986943940093, 0.03434686086624358, 0.022507333553834757, 0.04750629456085529
4528, 0.08332201424314355, 0.027701382628098493, 0.03357913791154726, 0.02204149370349838, 0.04725744353444485
4549, 0.08237515670946606, 0.0276279151840569, 0.033207521790584504, 0.021539719734823517, 0.0560991652792096
4570, 0.08193105711037903, 0.02765823742729652, 0.033179430773695937, 0.021093388909386487, 0.06353407805122152
4591, 0.08224986261914002, 0.027980791370946098, 0.03358330819907291, 0.02068576304912086, 0.06256809544937578
4612, 0.08365825503805177, 0.028522502711713606, 0.0346974342479572, 0.02043831807838002, 0.0549493181276769
4633, 0.08583609196915226, 0.029136250831623214, 0.036290122530679515, 0.02040971860685001, 0.049800834178703395
4654, 0.08812833565319955, 0.029680806042513434, 0.03784714294142167, 0.020600386669264687, 0.05101050930756633
4675, 0.08952741844068515, 0.02965377501854611, 0.03879768707975096, 0.021075956342388374, 0.05609536962907407
4696, 0.08925870446307906, 0.028806460082956818, 0.03866970632883222, 0.02178253805128954, 0.061692940696037105
4717, 0.08744104606586672, 0.02765015006540752, 0.03740402627998351, 0.0223868697204755, 0.0608895472921309
4738, 0.08503195324282696, 0.026849139504230592, 0.035451958429879485, 0.022730855308716835, 0.05488918308426793
4759, 0.08297413390611752, 0.026755426309327632, 0.03361047210980384, 0.022608235486985942, 0.05066167268945942
4780, 0.0818680978418386, 0.027365806547345484, 0.032545553202555186, 0.021956738091937912, 0.051843545303147366
4801, 0.08220395309900425, 0.02849763509908601, 0.03240205979220418, 0.021304258207714973, 0.05646404629203598
4822, 0.08344951302267684, 0.029823330971712057, 0.03291112807374122, 0.020715053977223546, 0.05681787511166842
4843, 0.08456600449967051, 0.03076162773052109, 0.0337689943807265, 0.020035382388423024, 0.0535486731087172
4864, 0.08568773380974713, 0.030956203346956562, 0.034830310110745576, 0.01990122035204498, 0.05375952934927186
4885, 0.0867318225869563, 0.030260788302257296, 0.035874572065344834, 0.02059646221935385, 0.05676967609862981
4906, 0.08692130427398731, 0.028750756070789352, 0.036450475898859865, 0.0217200723043376, 0.058863193469963264
4927, 0.08631972421252271, 0.02711119520353262, 0.0364473337632003, 0.022761195245789217, 0.05937303264831671
4948, 0.0854701662602973, 0.026027317476684998, 0.03620409628074534, 0.023238752502866687, 0.0564981464138006
4969, 0.08450533547641752, 0.02581885400948445, 0.03591578682065954, 0.022770694646273265, 0.05120284310943322
4990, 0.08410361277816786, 0.026635383653767393, 0.03587672418423727, 0.021591504940163098, 0.04925088126461769
5011, 0.08487355477148278, 0.02815649329374595, 0.0363013640697866, 0.020415697407949372, 0.05350547349947529
5032, 0.08606896034852847, 0.02956969905762934, 0.03668852734245496, 0.019810733948443883, 0.06143847468798547
5053, 0.08698969311189592, 0.030387564027536673, 0.03653260516670557, 0.02006952391765353, 0.06441404201498319
5074, 0.08780215110140033, 0.03079201045440086, 0.03606179838562703, 0.020948342261371773, 0.057865305910590775
5095, 0.08866812439519309, 0.03099464564929437, 0.0356506212014465, 0.022022857544451442, 0.05145684693411543
5116, 0.08908933735070973, 0.030955952285611224, 0.035452278688566735, 0.022681106376531913, 0.0503169626275204
5137, 0.08872654687227263, 0.030534656806091368, 0.035477789514947275, 0.022714100551234354, 0.05213974861662034
5158, 0.08792471037921426, 0.02976542517261307, 0.03563682099219855, 0.0225224642144028, 0.05707201874983666
5179, 0.08700699237462504, 0.02889731455152084, 0.0359885340741154, 0.022121143748988995, 0.061542478226088694
5200, 0.08604885819420889, 0.028205661604772867, 0.03638622118766539, 0.021456975401770464, 0.0606706032139616
5221, 0.0853741870501504, 0.027979661413299585, 0.036547334373277174, 0.0208471912635743, 0.05674813875134129
5242, 0.08527616038499362, 0.028320942229228215, 0.036440513889299544, 0.020514704266466274, 0.05287753424147006
5263, 0.08580863576260589, 0.028935082090780797, 0.03617507095928348, 0.0206984827125408, 0.0523629299004287
5284, 0.08663865175475413, 0.029482841445500868, 0.035836205139333346, 0.021319605169920024, 0.05504933856860023
5305, 0.08723795131296821, 0.029770767921483445, 0.03561619728862073, 0.021850986102863804, 0.05635484490702289
5326, 0.08750203907595228, 0.02960361168093136, 0.03567036299788446, 0.022228064397136562, 0.05782239771687856
