,formula,mp-id,crystal system,density,energy above hull,band gap,efermi,is gap direct,theoretical
1450,Li6V3P8O29,mp-773684,Cc,2.575788114829142,0.02236645723731101,1.4136,1.97047397,False,True
1451,Li2H6PtO6,mp-1210772,P-31m,4.271863371051872,0.06378987905555178,2.5297,0.57831604,False,True
1452,Li2BSbO4,mp-770654,P2_1/c,3.6594144317659185,0.06390838531249976,1.6851999999999996,2.70604484,False,True
1453,Li6V3P8O29,mp-757882,P1,2.5782611171258036,0.02748987332426811,0.02079999999999993,1.20472783,False,True
1454,Li3Co2(SiO4)2,mp-756892,C2,2.9307392318794356,0.09660675466666646,0.4292,1.22295536,False,True
1455,Li12VFe3P4(CO7)4,mp-766566,Pm,2.753376673451687,0.052558332239457606,2.3267999999999995,5.88437004,False,True
1456,Li2V(CO3)2,mp-759889,C2,2.1857416988449647,0.07347016281250252,2.6134000000000004,1.59306975,False,True
1457,Li6Cr3Ni(PO4)6,mp-757295,P1,3.0323093457804693,0.04943780500000905,2.3592,1.85745951,False,True
1458,Li9Mn7O16,mp-1100558,P-1,3.938156529173296,0.03090928171874996,0.5974000000000004,3.62319195,False,True
1459,Li2MnO2F,mp-1275690,C2,3.5664826163056933,0.024831874999994952,1.0934,3.45410424,False,True
1460,Li4MnCrO6,mp-768620,P1,3.651244414363816,0.03786508041665382,0.7531000000000003,2.01535521,False,True
1461,Li6V5O12,mp-764771,P1,3.7352247484960084,0.048258663641299826,0.6765000000000003,3.50582382,False,True
1462,Li4Mn2(PO4)3,mp-764125,P-1,2.8691316628957972,0.04116079416662455,0.4877999999999998,1.75252282,False,True
1463,Li4V3P8O29,mp-1177292,C2,2.538950741975434,0.056085701515150355,1.1292,1.28694623,False,True
1464,Li2VSiO4,mp-753369,Pc,2.940462765026633,0.09885150326924741,1.7175000000000002,3.95189516,False,True
1465,Li2CoO3,mp-1173883,P-1,3.8070857393971314,0.10922471083333374,0.18310000000000004,1.87879461,False,True
1466,Li9Mn2Co5O16,mp-1100672,Cm,4.19018823628359,0.10015586812500032,0.0,3.28672599,False,True
1467,Li7Mn4CoO12,mp-1650552,C2/m,4.000764618964601,0.03388270489583167,0.0,3.11695818,False,True
1468,Li7Mn2(CoO4)3,mp-1174505,C2/m,4.084636340566516,0.04788329000000058,1.5918,1.96299401,False,True
1469,Li3P3WO11,mp-798767,P-1,3.982688250406529,1.1267937539814703,1.0703,3.33635115,False,True
1470,Li7Bi2P7O24,mp-759424,P2/c,3.4483942917911543,0.05413797156250144,4.2136000000000005,1.39611301,False,True
1471,Li9Co7O16,mp-1175413,P-1,4.374706490955927,0.052332311875000315,0.006699999999999928,2.65660125,False,True
1472,Li4MnCo2O7,mp-1174817,Cm,4.101679308174397,0.13246635214285618,0.0,2.62741665,False,True
1473,Li3V(H4O3)4,mp-1198234,Pc,1.5941935274030787,0.009969585156246907,3.9924,-1.84248338,True,True
1474,Li3VSi4(HO6)2,mp-1266205,P-1,2.4633348100642527,0.018298937329546128,2.3965000000000005,1.86365317,False,True
1475,Li3VOF4,mp-780660,P1,2.721241659082303,0.09991684416666757,1.5642,2.99218116,False,True
1476,Li9Mn2Co5O16,mp-1100649,Cm,4.144220603543517,0.12342532343750001,0.0,2.53975288,False,True
1477,Li3MnCoO5,mp-1174099,C2/m,3.982746722517979,0.06903710149998954,0.0,2.55190341,False,True
1478,Li2NiO2F,mp-758524,P-3m1,3.9383275463396243,0.012050426388885427,0.0,2.48660793,False,True
1479,Li9Mn2Co5O16,mp-1100582,Pm,4.158114742638044,0.10699579843750051,0.014000000000000234,2.7003933,False,True
1480,Li9Mn2Co5O16,mp-1176201,P1,4.101339923634129,0.1289714868750007,0.08440000000000003,2.57504001,False,True
1481,Li5Cr2P2(CO7)2,mp-1177167,P1,2.668608692557618,0.0544315421624999,1.0114,2.78798967,False,True
1482,Li2NiOF2,mp-753392,P4/nmm,3.9283094251588278,0.03807296499999957,1.6075999999999997,3.06459005,False,True
1483,Li2Mo(PO4)2,mp-540296,P2_1,3.2977884008500866,0.03655212846155731,1.5303,1.89977615,False,True
1484,Li9Mn2Co5O16,mp-1175671,P-1,4.192451693896761,0.11697464781250044,0.0484,2.90746097,False,True
1485,Li3VSi2O7,mp-766120,P2_1,2.8248758902850253,0.02810876908655846,2.2777000000000003,2.95323015,True,True
1486,Li6V3P8O29,mp-1176938,P1,2.576755378364067,0.027429118106875983,1.0791,0.72625941,False,True
1487,Li3V2(O2F)2,mp-765943,P-1,3.2611945631728467,0.05961149079544281,0.6649,1.66756214,False,True
1488,Li2Ti(BO3)2,mp-759926,P2_1/c,2.5230015118264233,0.04924956535712344,2.9516,0.46083666,False,True
1489,Li2NiP2O7,mp-32383,P1,3.0469640191517273,0.024345778472220303,3.8336000000000006,5.60180152,False,True
1490,Li4NpO5,mp-9159,I4/m,5.909792811497805,0.0,0.5886000000000005,4.34861824,False,True
1491,Li2VP2HO8,mp-754990,P2_1,2.8937270591767885,0.0009663069817085201,2.0854999999999997,2.05093088,True,True
1492,Li2VPO5,mp-757041,P2_1/c,3.090662888538939,0.07744791870371515,1.5391999999999997,4.85132765,False,True
1493,Li2TeO3,mp-27231,C2/c,3.893618770821321,0.0,3.5802,0.99783234,False,True
1494,Li3V(PO4)2,mp-757334,C2/c,2.9987365810955096,0.028430997678546177,3.0446999999999997,2.59375912,False,True
1495,Li2VPO5,mp-775928,P1,3.128152567208301,0.08917004995371425,1.2372999999999998,3.46105779,False,True
1496,Li2MnSi3O8,mp-757743,P2_1,2.594230846746114,0.0756900957142923,2.5157999999999996,2.57131963,True,True
1497,Li4MnCo2O7,mp-1174738,P1,4.0711608076355015,0.12632356249999876,0.08260000000000023,2.59973138,False,True
1498,Li7Mn4CoO12,mp-1666304,Cm,3.963887013417013,0.056316363854165274,0.0,3.13079726,False,True
1499,Li3NbP3O11,mp-757765,P-1,3.2592503367480323,0.10936196333827919,0.7053000000000003,4.32808988,False,True
1500,Li5Mn3O8,mp-1174758,P-1,3.793099303533034,0.06742396468749945,0.6356999999999999,3.4553959,False,True
1501,Li4MnCrO6,mp-768594,P1,3.6321226832370717,0.03770428562498829,0.7532000000000001,2.16588984,True,True
1502,Li9Mn2Co5O16,mp-1175769,P1,4.247800812842163,0.07175045593750085,0.8947999999999996,2.50619537,False,True
1503,Li3Ni(BO3)2,mp-770880,P-1,2.5557324896614304,0.06549216428573867,0.9225000000000001,0.27490799,True,True
1504,Li4Co3O7,mp-1174250,C2/m,4.17583937316042,0.06497005285714064,0.3229000000000002,2.44977402,False,True
1505,Li4CrO5,mp-770688,C2/c,2.6502916795237175,0.020737729166665275,1.1333000000000002,0.41059156,False,True
1506,Li9Mn2Co5O16,mp-1175411,P-1,4.221084722671319,0.09305194968750019,0.0,2.64846947,False,True
1507,Li7Mn4CoO12,mp-1175283,P1,3.875106542173359,0.08323159968749838,0.2643,2.65582337,False,True
1508,Li2CoSi3O8,mp-1262735,P2_1,2.603777474632433,0.0691330803571466,3.3331999999999997,1.71116164,True,True
1509,Li6V3P8O29,mp-772557,P-1,2.580199114972064,0.02145259723731119,1.4152,0.68036976,False,True
1510,Li7Mn2(CoO4)3,mp-1175015,Cm,4.042309487045818,0.10115450041666652,0.27470000000000017,2.38605844,False,True
1511,Li7Ti3(SiO6)2,mp-766202,C2/m,3.565982986192485,0.07470352020833637,0.0,6.45465113,False,True
1512,Li3Mn2(PO4)3,mp-31969,P2_1/c,3.052389124604176,0.010057429875049095,1.0846999999999998,1.41493779,False,True
1513,Li7Mn2(CoO4)3,mp-1174914,P2/m,4.055509771107105,0.1438711125000003,0.0,3.07077563,False,True
1514,Li3Sn(BO3)2,mp-770286,P-1,3.136988821919251,0.05945923153646593,1.5029,2.0401865,False,True
1515,Li7Mn2(CoO4)3,mp-1174527,C2/m,4.076202915797792,0.15583248375000025,1.0262000000000002,2.16729708,False,True
1516,Li9Mn2Co5O16,mp-1175912,P-1,4.137044341865363,0.10435128656250026,0.0,3.07471601,False,True
1517,Li7Mn2(CoO4)3,mp-1175209,P-3m1,3.955501588227001,0.42895758750000024,0.0,2.6457357,False,True
1518,Li4MnCo2O7,mp-1174437,P-1,4.168746008472217,0.10384263357142753,0.0,2.8693223,False,True
1519,Li7Mn4CoO12,mp-1667041,C2/m,3.997152843433004,0.01788045531249871,0.7709000000000001,2.92649164,False,True
1520,Li3Ni2(PO4)3,mp-26275,R-3,2.9991884247549505,0.06177275177082908,0.10630000000000006,1.39059193,True,True
1521,Li3(FeO3)2,mp-1272244,P1,3.5791947162461293,0.07144341597402448,0.0,1.34543699,False,True
1522,Li32Mn5Cr11O48,mp-781106,C2,3.622415406084389,0.04900165416666358,0.0,2.30616025,False,True
1523,Li7VO5F,mp-1392200,P1,2.585000812297426,0.9903266055357136,1.3787,1.70614558,False,True
1524,Li4CrO5,mp-1374220,P-1,3.0698317161110595,1.2612754881666657,0.0,3.56065127,False,True
1525,Li4MnCo2O7,mp-1174544,P-1,4.162852704777353,0.10853560464285561,0.0354000000000001,2.90192069,False,True
1526,Li5V3P8O29,mp-850001,P1,2.5706900959921803,0.034588789648148044,0.8751000000000001,0.69286209,False,True
1527,Li2FeSiO4,mp-1177998,P2_1,2.9263662835536874,0.0221806803125002,2.9997,4.68586582,False,True
1528,Li9Mn2Co5O16,mp-1176078,P1,4.147154739255598,0.11376873437500024,0.0,2.52175883,False,True
1529,Li9Mn2Co5O16,mp-1100661,Cm,4.143831689312603,0.16699973468750073,0.0,2.48833206,False,True
1530,Li6V2OF11,mp-1378948,P1,2.9198618371375615,0.6401748972499917,1.8051000000000001,0.0538596,True,True
1531,Li6MnAlO6,mp-770706,C2/c,2.9130192075763492,0.10537344776785673,0.7321,3.21654728,False,True
1532,Li9Mn2Co5O16,mp-1175417,P-1,4.156746052106077,0.07725525312500015,1.2222,2.2008877,False,True
1533,Li2V(SiO3)2,mp-863421,Pmn2_1,2.9242384279517952,0.07668076943182722,1.6437,4.67811765,False,True
1534,Li2PtO3,mp-531826,C2,7.6862653000641314,0.0,1.734,2.92706407,False,True
1535,Li3V2P4(HO8)2,mp-1177492,P1,2.902494918203318,0.06489005925925806,1.0953999999999997,1.78338546,False,True
1536,Li9Mn7O16,mp-1100534,P-1,3.934645549057647,0.03445326109375024,0.0,3.09777678,False,True
1537,Li7Mn2(CoO4)3,mp-1175220,Cm,3.9690531287370994,0.1444142737500007,0.0,2.87096938,False,True
1538,Li3Al(CoO3)2,mp-1222590,P-3m1,4.107046427154454,0.04562839354166304,0.8599000000000001,4.0094511,False,True
1539,Li2V(OF)2,mp-753161,R3m,3.059306749222083,0.034763939642860286,0.0,1.86273958,False,True
1540,Li9Ga3P8O29,mp-560058,P-3c1,2.8676520648987593,0.009712206513605715,3.3283000000000005,1.10660147,True,True
1541,Li9Mn2Co5O16,mp-1176186,P1,4.136587543168913,0.25781613750000076,0.0,2.45073041,False,True
1542,Li6Ti2O7,mp-772190,P2_1,2.302452983490755,0.08523968933333403,3.9246,-0.2763563,False,True
1543,Li4V3P8O29,mp-1177218,P1,2.532116814095535,0.048040960037877056,0.2899999999999999,0.55824759,False,True
1544,Li5V3P8O29,mp-773042,P1,2.5571672801912033,0.04130227742592574,0.0,1.73603335,False,True
1545,Li10Cu(SiO5)2,mp-756983,C2/m,2.4439279972811074,0.05734964874999804,2.5039,0.99418849,False,True
1546,Li4MnCo2O7,mp-1174783,C2,4.151064378890419,0.16763885857142657,1.1574,2.34578549,False,True
1547,Li3BiH8O7,mp-769868,P-1,3.512433817616096,0.04492296473683943,4.0181,0.42647264,False,True
1548,Li4Zr3O8,mp-765573,P2/c,4.182429405834211,0.0448760370000052,3.6980999999999997,0.99727922,False,True
1549,Li4Cr2P4H3O16,mp-756092,P1,2.76355813116852,0.033462978448298486,0.9188000000000001,2.97126175,False,True
1550,Li4V3P8O29,mp-765025,P1,2.5009448428860437,0.04683433333333209,0.7861,0.18162181,False,True
1551,Li6Y(BO3)3,mp-14704,P2_1/c,2.616442422572902,0.0,4.9362,0.57416394,True,True
1552,Li9Mn2Co5O16,mp-1176145,P1,4.132955134985908,0.1240474778125007,0.1059000000000001,2.3593512,False,True
1553,Li7Mn2(CoO4)3,mp-1174956,P1,4.075844034545598,0.07204835708333324,1.1139999999999999,3.29441236,False,True
1554,Li7Mn5O12,mp-1175349,P-1,3.84999519982539,0.023992494374999396,1.0023,3.62862052,False,True
1555,Li3MnO4,mp-754245,Cmmm,3.3293083774839625,0.06721167062499944,0.0,1.43815109,False,True
1556,Li2Co(SiO3)2,mp-753142,Fdd2,2.895681243223014,0.009892253636363257,2.8033999999999994,2.10281787,True,True
1557,Li4FeOF5,mp-759422,Cm,2.4850396326357784,0.08434041631313782,1.5509999999999997,-2.34728445,False,True
1558,Li3MnB4O9,mp-768410,P2_1/m,2.6250893946459484,0.06834115042280153,0.4887999999999999,1.20403387,False,True
1559,Li3Mn2(P2O7)2,mp-753725,Pc,2.938768333759425,0.030890615434782553,0.03949999999999987,2.52141816,False,True
1560,Li9Mn2Co5O16,mp-1100738,C2/m,4.144995255046996,0.1077318609375002,0.0,2.58203531,False,True
1561,Li17Ni11O28,mp-757655,P-1,4.34004411615356,0.01723299672619305,0.0,3.48071958,False,True
1562,Li4Mn3O7,mp-1174296,P-1,3.9222841915027566,0.02399925678571435,0.9933000000000001,2.76753661,False,True
1563,Li5Mn3O5F3,mp-759593,P1,3.5792455150142004,0.08848514812499797,0.6690999999999998,2.82268245,False,True
1564,Li2MnPO4F,mp-776063,Pnma,3.068461807488416,0.027158774722220613,3.0801,5.70576708,True,True
1565,Li3NiOF3,mp-753094,C2/m,3.5481939320656934,0.08631315624999836,2.8294999999999995,5.38132775,False,True
1566,Li7Mn2(CoO4)3,mp-1175006,Cm,4.002282812728183,0.13132983583333413,0.0,2.54638366,False,True
1567,Li2CoO3,mp-1173891,P-3m1,3.722006642737222,0.19408861666666688,0.0,0.97615439,False,True
1568,Li9(CoO4)2,mp-755939,C2,2.6367410235308943,0.08650788921052044,0.6165,0.44895644,False,True
1569,Li12Fe3CoP4(CO7)4,mp-1178117,Pm,2.8054159412213027,0.04408324182692347,2.1716999999999995,2.0166684,False,True
1570,Li2AlFeO4,mp-772430,P2_1/c,3.2371273810395773,0.03873548406250027,1.8799000000000001,2.17061,False,True
1571,Li2FeP2O7,mp-1648306,C2/c,2.766677806258276,0.03356263430552442,4.4589,5.60205351,False,True
1572,Li3FeB4O9,mp-752621,P2_1/m,2.6463284675406484,0.03202495404412531,2.7008,0.81807214,False,True
1573,Li3CuSiO4,mp-758844,I4_1/a,3.1375794168283346,0.09860188916666779,0.8529999999999998,3.98278152,True,True
1574,Li9Mn2Co5O16,mp-1100667,Cm,4.166182444057676,0.0815211593750007,0.4827999999999997,3.29170899,False,True
1575,Li3(RuO3)2,mp-675354,C2/c,5.60648037034412,0.3706200127272732,0.0,4.18251171,False,True
1576,Li3Sc2(PO4)3,mp-6565,P2_1/c,2.6506132826785866,0.0,4.7407,0.78336355,False,True
1577,Li24Mn7Cr5O36,mp-768925,P1,3.669017661595938,0.0360965535416673,1.1144999999999998,2.055315,False,True
1578,Li3LaO3,mp-780226,P-31c,3.8712990414785637,0.09529240901785574,3.8721999999999994,2.01402055,False,True
1579,Li2FeBO4,mp-770663,Pmn2_1,3.2092659548326954,0.048836356249999824,1.9172000000000002,1.48215177,False,True
1580,Li4MnCo2O7,mp-1174434,P-1,4.131377677535634,0.07418295892856985,1.4587999999999997,2.08336979,False,True
1581,Li6MnV3(PO4)6,mp-1176984,P1,2.9430168348724504,0.05195821814060775,0.5417000000000001,2.1264521,False,True
1582,Li2MnO2F,mp-1574529,Pnma,3.4946673750348163,0.03628485333332865,2.3681,1.44670941,False,True
1583,Li6V3P8O29,mp-757213,P1,2.59898967014462,0.024908666476442853,1.2362,0.785417,False,True
1584,Li3V(Si2O5)3,mp-1265172,Pmc2_1,2.6760332644300417,0.03211286974999261,2.3996999999999997,4.86356407,False,True
1585,Li3CoPCO7,mp-1177705,P1,2.8808080405613006,0.055135581538461764,2.4226,3.91787793,False,True
1586,Li7Mn2(CoO4)3,mp-1175057,P1,4.007973031352001,0.30177178291666706,0.0,2.28044295,False,True
1587,Li3Sb(PO4)2,mp-759406,P2_1/c,3.5317984966784484,0.08699049482144083,3.175,3.40666489,False,True
1588,Li2MnP2O7,mp-26413,P2_1/c,2.8207146988581635,0.02505461604166559,3.7668,5.56484806,False,True
1589,Li9Mn2Co5O16,mp-1176270,P1,4.134128429130137,0.1271253809375006,0.0,2.39775279,False,True
1590,K9Li3I2O13,mp-556215,P-62c,2.9984884223273296,0.053106657777778565,0.7629999999999999,2.80403188,True,True
1591,Li7Mn5O12,mp-1175375,C2/m,3.889469672685654,0.05251909854166659,0.3765999999999998,3.26079944,False,True
1592,Li2CrO2,mp-1276717,P-1,3.2348397714667603,0.08436232049999948,1.6402999999999999,4.1492624,False,True
1593,Li2FeSi4O11,mp-758998,I4/m,2.6940541163482754,0.08275262254629911,0.0,1.13978791,False,True
1594,Li2CoO2,mp-755297,P-3m1,3.945060181111214,0.02570421437500059,2.5492,2.07485341,False,True
1595,Li3VO4,mp-19219,Pmn2_1,2.6975068558216786,0.0,3.6915999999999998,-0.67359684,False,True
1596,Li4TiCrO6,mp-768404,C2/c,3.460818529714931,0.01773417499999841,0.9031000000000002,3.30409693,False,True
1597,Li3Co2O5,mp-1173970,C2/m,4.227537153819511,0.059369370499999796,0.0,2.16220192,False,True
1598,Li4Fe3OF8,mp-849544,Pmn2_1,3.2417484957466356,0.10843194765624986,2.6677,0.51077585,False,True
1599,Li2AlCoO4,mp-770553,Pna2_1,3.163415432565114,0.07678199874999958,1.2949000000000002,1.38444275,False,True
1600,Li5Cr(SiO3)4,mp-1177439,R32,2.587891420050075,0.07135178428030553,0.0,3.90725725,False,True
1601,Li3Bi2(PO4)3,mp-759390,P2/c,4.534977099313339,0.08922611474999975,2.7433,2.18004645,False,True
1602,Li6V3P8O29,mp-772961,P1,2.59715958106559,0.0232566554981819,0.7631999999999999,1.03597157,False,True
1603,Li3FeO6,mp-1211341,Cmmm,0.18116760640113996,1.3263254004285718,0.0,-4.48329585,False,True
1604,Li3Mn2P2O8F3,mp-759148,Pnnm,2.9232190319597486,0.07141643666667186,0.0,1.35989729,False,True
1605,Li6NiO4,mp-1641670,P4_2mc,2.685836405034215,0.0237609799999996,3.1708999999999996,0.92341906,True,True
1606,Li9Fe4(BO3)8,mp-1176821,P1,2.6827472706474476,0.06902848393333194,0.0,0.33817387,False,True
1607,Li2NiP2O7,mp-764152,P2_1/c,3.1831727457712145,0.00993134659722017,3.4846000000000004,1.96800726,True,True
1608,Li6Fe5O12,mp-780188,C2,3.920093570880361,0.0351649307919244,0.0,2.01880241,False,True
1609,Li9Mn2Co5O16,mp-1175919,P1,4.182839904567198,0.0901734946875008,0.7599999999999998,2.66687337,False,True
1610,Li7FeO5F,mp-754420,P1,2.5828032885960996,0.06304720035714162,0.27070000000000005,0.47882902,False,True
1611,Li2SiNiO4,mp-766812,P2_1/c,3.1787930890266027,0.02641824374999935,3.2952,1.64125096,False,True
1612,Li3Nd3(WO6)2,mp-557717,Ia-3d,6.6665816160376075,0.0,3.8179,1.44726935,False,True
1613,Li2VSi3O8,mp-766402,P4_332,3.527796830289226,0.09792447276786209,2.766300000000001,5.95927143,False,True
1614,Li2FeBO4,mp-771016,P2_1/c,2.678985731720054,0.027886174062500046,2.1638,0.20831923,True,True
1615,Li2VO2F,mp-759482,C2/m,3.540910325851611,0.059719913749996856,0.0,3.70533525,False,True
1616,Li2MnSiO4,mp-755842,C222_1,2.8884571039777645,0.01380833499999845,2.9620999999999995,1.7540794,False,True
1617,Li5Sb(P2O7)2,mp-761952,P-1,3.039831016062421,0.05002329184027943,4.0344,1.9163929,False,True
1618,Li9Mn2Co5O16,mp-1175834,P-1,4.240846133508817,0.09739803781250078,0.2894000000000001,3.12307851,False,True
1619,Li5Fe2(IrO5)2,mp-1222691,C2,5.988287133877876,0.015523042026315714,0.0,3.16913235,False,True
1620,Li2MnO2F,mp-1295085,C2/c,3.4898099695313567,0.03343577624999572,2.21,3.63783606,False,True
1621,Li9Mn2Co5O16,mp-1175799,P-1,4.150145020392957,0.13728616875000021,0.0,2.95023404,False,True
1622,Li2VBO4,mp-768869,Pna2_1,3.015085409349981,0.08834008624999967,1.9704000000000002,2.75081251,True,True
1623,Li3MnCoO5,mp-1174159,P1,3.923978623607915,0.12933171799998888,0.13019999999999987,3.19186733,False,True
1624,Li3V2OF7,mp-752612,Cm,2.9349318316243713,0.05201059591345203,2.0167,0.10562241,False,True
1625,Li9Mn2Co5O16,mp-1176114,P1,4.136941677526537,0.13073075000000056,0.18969999999999976,2.70327764,False,True
1626,Li2Mn(SiO3)2,mp-757169,C2,2.9195887187155845,0.08516914037878554,3.1693000000000002,2.63799135,False,True
1627,Li6V3P8O29,mp-772196,P1,2.579437138474249,0.021736141367746598,1.3211,0.76847287,False,True
1628,Li2V(Si2O5)2,mp-766408,P-1,2.617388989804937,0.07012240169116701,1.282,5.40267622,False,True
1629,Li5V3P8O29,mp-1177180,P1,2.554948508068001,0.03385473520370308,1.0168,0.47212756,False,True
1630,Li2SeO4,mp-667309,P1,2.29090963684992,0.5145901719047616,3.0521,-1.06673401,False,True
1631,Li7Mn2(CoO4)3,mp-1175102,Cm,4.0593580574318935,0.10226293333333292,0.046499999999999986,2.85979878,False,True
1632,Li4V3OF11,mp-765238,P1,3.193211266088769,0.03691985750000626,1.8126000000000002,0.72518788,False,True
1633,Li9Mn7O16,mp-1100544,P-1,3.9275132865469775,0.03271805859374943,0.0,3.0421366,False,True
1634,Li4V3P8O29,mp-1177190,P1,2.509908067490609,0.05052884208333186,0.8981000000000001,0.20849207,False,True
1635,Li3FeSiO5,mp-752472,P-1,3.6304850099628587,0.09482416724999965,1.8987000000000003,3.60662628,False,True
1636,Li3LaNiO4,mp-776434,I4_1/a,4.524542108190874,0.08468758423611078,2.2628999999999997,3.38166421,True,True
1637,Li5InO4,mp-753783,Pmmn,3.1906253798581634,0.0482979024999981,2.6407000000000003,0.84268943,True,True
1638,Li3GaSiO5,mp-16996,Pna2_1,3.144400938131675,0.0,3.5423999999999998,0.89255394,False,True
1639,Li2Sn(BO3)2,mp-755757,P-1,3.088501519757253,0.09470120318181685,2.1593,0.95047242,False,True
1640,Li3Mn2(PO4)3,mp-773057,P2_1/c,2.9472277097832866,0.010273239125049294,0.8770000000000002,1.31115085,False,True
1641,Li4CoO4,mp-759339,Pc,2.5862783623259125,0.10953838375000036,0.6640999999999999,0.08859675,False,True
1642,Li5TiMn3O8,mp-761048,P1,3.8139295038003924,0.08370201823529388,0.2561,3.48879787,True,True
1643,Li9Mn2Co5O16,mp-1176273,P2,4.24541012066692,0.08421211875000001,0.5234999999999999,3.28561699,False,True
1644,Li32Ti11Cr5O48,mp-777154,C2,3.4138584097926996,0.01731376976562249,1.1754000000000002,2.22478814,False,True
1645,Li24Mn11CrO36,mp-770669,C2,3.7262429814870344,0.006906830069456582,1.5100000000000002,1.86690211,False,True
1646,Li9Mn2Co5O16,mp-1176038,P1,4.194227044760088,0.09360730687500052,0.04430000000000023,2.93630548,False,True
1647,Li3Ti2(PO4)3,mp-758362,C2,2.80848446010999,0.09474558973332936,0.00140000000000029,4.47099947,False,True
1648,Li2TeO4,mp-13843,P4_122,4.554077838759675,0.0,2.1007,2.0580068,False,True
1649,Li9Mn2Co5O16,mp-1176014,P1,4.194577643857204,0.08302556875000011,0.6980999999999997,2.55269257,False,True
1650,Li3NbO4,mp-36086,I4/mmm,3.951811515780362,0.06722110093750011,1.0370999999999997,1.69490759,True,True
1651,Li5VP2O9,mp-559308,I4/mcm,2.7845806447619417,0.06847076203431435,0.0034999999999998366,3.17288086,True,True
1652,Li3Mn2(P2O7)2,mp-849745,P-1,2.9659074469128446,0.030960546304348746,0.0,1.59552531,False,True
1653,Li2Mn(BO2)5,mp-772440,P2_1/c,2.3569687889960864,0.05186292489293898,0.9682,-0.12828487,False,True
1654,Li7V3P8O29,mp-757708,P1,2.5882394809111915,0.04371866620123921,0.5752999999999999,1.44312212,False,True
1655,Li5V4O12F,mp-759940,P2_1/c,3.12975398790004,0.05728979068181861,2.2269,0.56301688,False,True
1656,Li2AlCoO4,mp-771906,P2_1/c,3.0796539059845878,0.08248025937499914,1.2978000000000003,1.35104665,False,True
1657,Li4TiO4,mp-9172,Cmcm,2.6246173708762037,0.0,4.5573,0.03754136,False,True
1658,Li3VPCO7,mp-766587,P2_1/c,2.762179518723241,0.08759828653846302,3.2070000000000003,3.03879184,False,True
1659,Li2FePCO7,mp-768485,P1,2.7461854000949626,0.011911005520852669,2.1595,0.93256448,False,True
1660,Li3V2(O2F)2,mp-759243,C2/m,3.324830241517264,0.07272217261362535,1.2691000000000001,2.87266234,False,True
1661,Li4Co3O7,mp-1174371,C2/m,4.200891868032701,0.08814402428571189,0.238,2.40863805,False,True
1662,NaLi2CoPCO7,mp-760344,P2_1,2.922090532905009,0.028326489230765972,2.9398,1.71420533,False,True
1663,Li5V3P8O29,mp-759944,P1,2.5937186275663087,0.04127157987036956,0.01650000000000007,0.94688272,False,True
1664,Li3Fe2(SiO4)2,mp-778622,Pc,2.89107130120299,0.07339052433334103,1.9231999999999998,1.33263038,False,True
1665,Li9Mn2Co5O16,mp-1175802,P-1,4.159949170896603,0.12154125687500006,0.0,2.82267752,False,True
1666,Li2Cr(SiO3)2,mp-753129,C2/c,2.6167463704234484,0.08819316621212447,2.4339,2.4481195,False,True
1667,Li7Mn2(CoO4)3,mp-1174528,P-1,4.0901521109770504,0.07299130020833378,0.7944999999999998,2.60001407,False,True
1668,Li7FeCo3(PO4)6,mp-780179,R3,2.919622050576768,0.13781763975610328,0.0,2.14026463,False,True
1669,Li3GaGeO5,mp-17685,Pna2_1,3.6294360902282436,0.0,3.4932999999999996,0.17701393,False,True
1670,Li9Mn7O16,mp-1100529,P-1,3.921064733467226,0.03461936828125012,0.0,3.0486679,False,True
1671,Li7Ni(O2F)2,mp-1662701,P1,2.584387513840297,0.08238426113095265,0.7928000000000001,0.36837112,False,True
1672,Li4CrP6(H4O11)2,mp-759402,P2_1/c,2.217972157372922,0.0802597015959634,3.1935,1.28330496,False,True
1673,Li7Mn2(CoO4)3,mp-1174920,P1,4.1207278996122305,0.06356975874999993,0.7672999999999996,3.34666677,False,True
1674,Li8Mn(O2F)2,mp-763831,Cmc2_1,2.304447689522204,0.08644511233333407,2.4668,0.57610199,False,True
1675,Li3H24Ru(ClO2)6,mp-1182039,R-3c,1.8649641318229888,0.033544895108696515,0.0,0.50993074,False,True
1676,Li11V6O5F19,mp-1178094,P1,3.0463524564712445,0.07967013753050356,0.6718000000000002,2.29547372,False,True
1677,Li4V3P8O29,mp-760278,P1,2.527351038736692,0.046882387651513646,0.7426,0.37882399,False,True
1678,Li5Mn2CoO8,mp-1174382,P1,3.9230981825203854,0.042205354062500255,0.0,2.74330428,False,True
1679,Li7Mn5O12,mp-1646892,P-1,3.8727823972615476,0.030102412083333974,1.0485000000000002,2.65693823,False,True
1680,Li3Fe2P2(CO7)2,mp-1177673,P-1,2.677369994456272,0.04419619119565166,0.0,0.21084572,False,True
1681,Li2Cu(PO3)4,mp-761867,P1,3.223579261215082,0.09033791337717201,0.21150000000000002,2.5285519,False,True
1682,Li5Mn2CoO8,mp-1174049,C2/m,3.935320294325146,0.04816577249999998,1.0362,2.45494516,False,True
1683,Li6Ti2O7,mp-770399,P4_2nm,2.7459256728038732,0.07912195366666719,2.4848,1.33531548,False,True
1684,Li10V3Cr5O16,mp-761047,P1,3.990321185073793,0.09993498220588481,0.22939999999999916,4.89636233,False,True
